,path,emotion
2200,data/train-custom\26_01_01_01_walk_happy.wav,happy
2201,data/train-custom\26_01_01_01_wash_happy.wav,happy
2202,data/train-custom\26_01_01_01_week_happy.wav,happy
2203,data/train-custom\26_01_01_01_wheat_happy.wav,happy
2204,data/train-custom\26_01_01_01_when_happy.wav,happy
2205,data/train-custom\26_01_01_01_which_happy.wav,happy
2206,data/train-custom\26_01_01_01_whip_happy.wav,happy
2207,data/train-custom\26_01_01_01_white_happy.wav,happy
2208,data/train-custom\26_01_01_01_wife_happy.wav,happy
2209,data/train-custom\26_01_01_01_wire_happy.wav,happy
2210,data/train-custom\26_01_01_01_witch_happy.wav,happy
2211,data/train-custom\26_01_01_01_yearn_happy.wav,happy
2212,data/train-custom\26_01_01_01_yes_happy.wav,happy
2213,data/train-custom\26_01_01_01_young_happy.wav,happy
2214,data/train-custom\26_01_01_01_youth_happy.wav,happy
2215,data/train-custom\hamed1_happy.wav,happy
2216,data/train-custom\hamed2_happy.wav,happy
2217,data/train-custom\hamed3_happy.wav,happy
2218,data/train-custom\hamed4_happy.wav,happy
2219,data/train-custom\hamed5_happy.wav,happy
2220,data/train-custom\hamed6_happy.wav,happy
2221,data/train-custom\hamed7_happy.wav,happy
2222,data/train-custom\hamed8_happy.wav,happy
2223,data/train-custom\hamed9_happy.wav,happy
2224,data/train-custom\hamedA_happy.wav,happy
2225,data/train-custom\hamedB_happy.wav,happy
2226,data/train-custom\hamedC_happy.wav,happy
2227,data/train-custom\nadjib1_happy.wav,happy
2228,data/train-custom\nadjib2_happy.wav,happy
2229,data/train-custom\nadjib3_happy.wav,happy
2230,data/train-custom\nadjib4_happy.wav,happy
2231,data/train-custom\nadjib5_happy.wav,happy
2232,data/train-custom\nadjib6_happy.wav,happy
2233,data/train-custom\nadjib7_happy.wav,happy
2234,data/train-custom\nadjib8_happy.wav,happy
2235,data/train-custom\nadjib9_happy.wav,happy
2236,data/train-custom\nadjibA_happy.wav,happy
2237,data/train-custom\nadjibB_happy.wav,happy
2238,data/train-custom\nadjibC_happy.wav,happy
2239,data/train-custom\oumaima1_happy.wav,happy
2240,data/train-custom\oumaima2_happy.wav,happy
2241,data/train-custom\oumaima3_happy.wav,happy
2242,data/train-custom\oumaima4_happy.wav,happy
2243,data/train-custom\oumaima5_happy.wav,happy
2244,data/train-custom\oumaima6_happy.wav,happy
2245,data/train-custom\oumaima7_happy.wav,happy
2246,data/train-custom\oumaima8_happy.wav,happy
2247,data/train-custom\oumaima9_happy.wav,happy
2248,data/train-custom\oumaimaA_happy.wav,happy
2249,data/train-custom\oumaimaB_happy.wav,happy
2250,data/train-custom\oumaimaC_happy.wav,happy
2251,data/train-custom\rockikz1_happy.wav,happy
2252,data/train-custom\rockikz2_happy.wav,happy
2253,data/train-custom\rockikz3_happy.wav,happy
2254,data/train-custom\rockikz4_happy.wav,happy
2255,data/train-custom\rockikz5_happy.wav,happy
2256,data/train-custom\rockikz6_happy.wav,happy
2257,data/train-custom\rockikz7_happy.wav,happy
2258,data/train-custom\rockikz8_happy.wav,happy
2259,data/train-custom\rockikz9_happy.wav,happy
2260,data/train-custom\rockikzA_happy.wav,happy
2261,data/train-custom\rockikzB_happy.wav,happy
2262,data/train-custom\rockikzC_happy.wav,happy
2263,data/train-custom\soumaya1_happy.wav,happy
